enterprise_id,week_start,week_of_year,inflow_total,inflow_upi,inflow_cash,txn_count,counterparty_count,top_cp_share,outflow_inventory,outflow_fixed,outflow_emi,outflow_total,net_cash_flow,closing_balance,mandi_price_index,rainfall_mm,festival_intensity
ENT0137,2026-06-01,23,18587.11,10139.42,8447.68,71,7,0.315,12144.24,5024.41,0.0,17168.65,1418.46,58424.01,103.35,41.5,0.02
ENT0137,2026-06-08,24,32914.94,18496.24,14418.7,118,7,0.2833,21550.64,4231.68,0.0,25782.32,7132.62,59153.62,104.22,38.7,0.011
ENT0137,2026-06-15,25,27729.97,15825.84,11904.13,97,8,0.2807,18269.15,4306.38,0.0,22575.52,5154.45,57432.41,106.84,52.7,0.022
ENT0137,2026-06-22,26,23864.03,14106.96,9757.08,87,5,0.3149,15761.65,4470.83,0.0,20232.48,3631.55,54461.98,107.92,50.2,0.062
ENT0137,2026-06-29,27,30427.64,16232.36,14195.28,118,9,0.2689,20174.48,4456.58,0.0,24631.05,5796.58,53985.61,109.6,48.9,0.12
ENT0137,2026-07-06,28,30018.66,17411.9,12606.76,112,9,0.2842,19916.27,4763.26,0.0,24679.53,5339.13,53693.71,109.88,53.6,0.15
ENT0137,2026-07-13,29,22478.18,14085.66,8392.52,83,9,0.2854,14941.55,4762.69,0.0,19704.24,2773.94,52146.98,110.71,50.4,0.12
ENT0138,2024-07-22,30,5588.64,1348.28,4240.36,39,10,0.4057,3466.48,891.05,963.4,5320.94,267.7,20452.6,97.71,96.1,0.062
ENT0138,2024-07-29,31,8064.54,1915.31,6149.23,61,15,0.3912,5002.14,913.39,963.4,6878.93,1185.61,17550.65,97.71,70.5,0.021
ENT0138,2024-08-05,32,6539.38,1740.64,4798.75,53,12,0.3441,4064.23,904.76,963.4,5932.4,606.98,15788.27,98.49,82.8,0.005
ENT0138,2024-08-12,33,4357.08,1120.07,3237.01,37,13,0.3747,2708.37,943.51,963.4,4615.29,-258.21,14096.68,98.55,78.8,0.004
ENT0138,2024-08-19,34,7278.54,2085.31,5193.23,51,13,0.3826,4555.41,1036.12,963.4,6554.93,723.61,13949.34,101.28,62.9,0.011
ENT0138,2024-08-26,35,6665.46,2169.68,4495.78,55,12,0.3662,4184.46,992.04,963.4,6139.91,525.55,13834.18,102.53,66.6,0.029
ENT0138,2024-09-02,36,6363.09,1590.18,4772.91,49,13,0.3958,3999.72,993.98,963.4,5957.1,405.99,13727.84,103.05,65.5,0.066
ENT0138,2024-09-09,37,8590.5,2452.64,6137.85,76,15,0.3933,5429.29,972.8,963.4,7365.5,1224.99,14283.53,105.32,43.2,0.135
ENT0138,2024-09-16,38,6298.1,1692.65,4605.45,54,15,0.3899,3961.66,885.27,963.4,5810.33,487.76,14265.07,103.34,43.6,0.25
ENT0138,2024-09-23,39,7052.33,2235.07,4817.26,54,13,0.3968,4416.72,1008.75,963.4,6388.88,663.45,14271.58,101.55,28.5,0.412
ENT0138,2024-09-30,40,8087.88,2598.62,5489.27,58,16,0.409,5085.19,968.81,963.4,7017.4,1070.48,14628.83,103.16,23.2,0.612
ENT0138,2024-10-07,41,9516.75,2586.99,6929.75,70,15,0.3988,5992.99,975.91,963.4,7932.3,1584.45,15529.21,103.81,30.1,0.821
ENT0138,2024-10-14,42,8572.94,2865.31,5707.63,64,17,0.3984,5409.34,989.94,963.4,7362.69,1210.25,15901.71,104.63,12.9,1.007
ENT0138,2024-10-21,43,8306.71,2730.35,5576.36,72,16,0.3819,5226.05,975.3,963.4,7164.75,1141.96,16196.99,103.42,14.8,1.146
ENT0138,2024-10-28,44,9943.2,2993.57,6949.62,76,17,0.3707,6260.62,968.4,963.4,8192.43,1750.77,16958.43,103.75,0.0,1.219
ENT0138,2024-11-04,45,9213.44,3048.33,6165.11,72,17,0.4232,5840.03,912.67,963.4,7716.1,1497.34,17256.56,106.56,17.4,1.198
ENT0138,2024-11-11,46,13175.55,3555.77,9619.78,102,20,0.3905,8376.07,903.4,963.4,10242.88,2932.67,18737.52,107.82,7.9,1.057
ENT0138,2024-11-18,47,6406.35,2373.64,4032.71,49,13,0.363,4075.86,903.73,963.4,5943.0,463.35,18191.35,108.16,1.8,0.808
ENT0138,2024-11-25,48,9843.37,3124.03,6719.35,75,15,0.3807,6254.69,822.02,963.4,8040.11,1803.26,18725.2,107.61,5.4,0.522
ENT0138,2024-12-02,49,5431.35,1932.95,3498.4,48,11,0.3753,3446.61,926.9,963.4,5336.91,94.44,17779.99,107.04,0.0,0.282
ENT0138,2024-12-09,50,7219.81,2184.42,5035.39,59,15,0.3988,4550.77,976.84,963.4,6491.02,728.79,17503.41,104.2,7.9,0.134
ENT0138,2024-12-16,51,5989.86,1650.07,4339.8,41,14,0.376,3776.39,1005.63,963.4,5745.43,244.44,16928.74,104.29,0.0,0.082
ENT0138,2024-12-23,52,5599.96,1900.66,3699.3,37,14,0.3514,3536.96,916.86,963.4,5417.22,182.74,16220.58,105.05,0.0,0.119
ENT0138,2024-12-30,1,9630.3,2942.5,6687.81,78,16,0.394,6048.38,945.92,963.4,7957.71,1672.6,16636.63,102.71,0.0,0.205
ENT0138,2025-01-06,2,8817.75,2744.33,6073.42,73,18,0.3716,5521.19,927.0,963.4,7411.59,1406.16,16303.97,101.46,0.0,0.251
ENT0138,2025-01-13,3,7652.51,2600.28,5052.23,56,14,0.3361,4769.18,961.69,963.4,6694.27,958.24,16030.72,99.58,4.2,0.201
ENT0138,2025-01-20,4,7495.56,2699.08,4796.48,56,15,0.4004,4651.61,888.07,963.4,6503.09,992.47,15693.86,97.91,1.6,0.103
ENT0138,2025-01-27,5,6219.0,2165.25,4053.75,52,17,0.356,3854.43,926.16,963.4,5743.99,475.01,15335.31,97.4,4.0,0.035
ENT0138,2025-02-03,6,6539.34,2429.79,4109.55,53,13,0.3625,4021.52,913.71,963.4,5898.64,640.7,15156.33,94.41,0.0,0.016
ENT0138,2025-02-10,7,6329.67,2128.46,4201.21,49,14,0.3839,3893.53,981.83,963.4,5838.76,490.91,15009.28,94.51,3.3,0.042
ENT0138,2025-02-17,8,6763.86,2607.85,4156.01,55,11,0.3851,4163.2,873.29,963.4,5999.89,763.97,15154.25,94.74,0.0,0.124
ENT0138,2025-02-24,9,7352.81,2734.14,4618.67,56,14,0.3714,4514.83,969.17,963.4,6447.41,905.41,15077.61,93.83,13.9,0.242
ENT0138,2025-03-03,10,10049.94,3185.84,6864.1,77,18,0.3896,6115.15,996.28,963.4,8074.83,1975.11,15657.2,90.49,0.0,0.307
ENT0138,2025-03-10,11,8580.41,3184.03,5396.38,71,14,0.399,5197.08,884.8,963.4,7045.29,1535.12,15775.62,88.84,8.8,0.26
ENT0138,2025-03-17,12,7906.24,2808.4,5097.84,59,15,0.3639,4799.14,922.0,963.4,6684.54,1221.7,15706.47,89.62,10.2,0.171
ENT0138,2025-03-24,13,6262.52,2084.9,4177.62,47,13,0.3837,3764.43,912.17,963.4,5640.0,622.53,15365.46,86.18,0.0,0.138
ENT0138,2025-03-31,14,8045.96,3028.95,5017.02,69,15,0.3849,4825.06,1031.45,963.4,6819.92,1226.05,15625.55,85.37,17.8,0.179
ENT0138,2025-04-07,15,4942.55,1850.12,3092.43,35,8,0.4062,2950.04,1020.0,963.4,4933.45,9.1,15028.93,83.78,12.3,0.255
ENT0138,2025-04-14,16,6960.99,2673.05,4287.94,61,17,0.3865,4160.61,998.11,963.4,6122.12,838.86,15160.21,84.25,14.8,0.323
ENT0138,2025-04-21,17,6404.98,2135.68,4269.31,50,12,0.3453,3817.39,972.96,963.4,5753.76,651.23,15033.32,83.29,12.5,0.35
ENT0138,2025-04-28,18,7383.64,2237.56,5146.08,57,13,0.4284,4403.26,996.6,963.4,6363.27,1020.38,14906.3,83.49,15.3,0.323
ENT0138,2025-05-05,19,7283.33,2628.52,4654.81,59,12,0.3844,4349.03,982.4,963.4,6294.84,988.49,14721.23,83.92,20.5,0.254
ENT0138,2025-05-12,20,6823.72,2492.18,4331.53,56,12,0.3872,4096.34,1033.04,963.4,6092.78,730.93,14420.46,85.73,30.3,0.17
ENT0138,2025-05-19,21,7043.18,2748.93,4294.25,60,14,0.38,4225.71,956.0,963.4,6145.11,898.07,14427.62,85.53,43.4,0.097
ENT0138,2025-05-26,22,7129.95,2120.12,5009.83,54,15,0.3875,4283.79,843.11,963.4,6090.31,1039.64,14395.66,86.02,43.8,0.047
ENT0138,2025-06-02,23,8698.94,3478.14,5220.8,69,15,0.3906,5205.88,930.78,963.4,7100.07,1598.87,14963.38,84.67,45.6,0.02
ENT0138,2025-06-09,24,5794.29,2363.15,3431.14,43,13,0.3975,3482.56,980.37,963.4,5426.33,367.96,14540.08,86.14,64.5,0.011
ENT0138,2025-06-16,25,5736.38,2364.46,3371.92,42,13,0.379,3443.16,938.59,963.4,5345.15,391.23,14286.33,85.68,73.4,0.022
ENT0138,2025-06-23,26,6584.73,2721.45,3863.28,51,12,0.3343,3950.26,1012.53,963.4,5926.2,658.53,14230.32,85.5,79.4,0.062
ENT0138,2025-06-30,27,7190.2,2572.29,4617.91,59,11,0.3732,4318.97,914.92,963.4,6197.29,992.9,14352.18,85.93,86.4,0.12
ENT0138,2025-07-07,28,6950.43,2549.71,4400.71,50,12,0.3777,4161.65,997.94,963.4,6122.99,827.43,14335.22,84.85,85.3,0.15
ENT0138,2025-07-14,29,9477.06,3690.99,5786.06,67,18,0.3682,5687.73,886.69,963.4,7537.82,1939.23,15069.01,85.64,84.5,0.12
ENT0138,2025-07-21,30,7797.47,3066.81,4730.66,56,13,0.3602,4701.6,970.16,963.4,6635.16,1162.31,15126.03,87.25,86.0,0.062
ENT0138,2025-07-28,31,8511.65,3165.91,5345.73,64,14,0.3724,5146.27,916.14,963.4,7025.81,1485.83,15301.08,88.21,80.3,0.021
ENT0138,2025-08-04,32,7112.84,2903.26,4209.58,60,14,0.3991,4288.32,892.31,963.4,6144.04,968.81,15237.05,87.21,88.4,0.005
ENT0138,2025-08-11,33,6735.28,2824.11,3911.17,49,14,0.3882,4067.16,951.24,963.4,5981.81,753.47,15191.95,87.77,81.5,0.004
ENT0138,2025-08-18,34,4304.19,1800.15,2504.05,35,9,0.3549,2610.07,897.76,963.4,4471.24,-167.05,14512.3,89.26,72.8,0.011
ENT0138,2025-08-25,35,7057.15,2928.92,4128.23,59,15,0.3469,4263.8,991.48,963.4,6218.69,838.47,14674.37,87.96,50.1,0.029
ENT0138,2025-09-01,36,6687.32,2842.8,3844.52,49,14,0.3466,4035.11,936.97,963.4,5935.48,751.83,14684.32,87.5,52.1,0.066
ENT0138,2025-09-08,37,6869.73,2805.93,4063.8,59,13,0.3868,4163.83,958.47,963.4,6085.71,784.02,14496.81,89.09,57.8,0.135
ENT0138,2025-09-15,38,9242.8,4015.92,5226.88,74,13,0.3517,5616.68,951.43,963.4,7531.52,1711.28,14986.21,90.02,38.8,0.25
ENT0138,2025-09-22,39,6512.15,2821.97,3690.18,47,14,0.3801,3968.82,981.29,963.4,5913.51,598.64,14522.73,91.07,37.1,0.412
ENT0138,2025-09-29,40,10951.87,4380.33,6571.53,84,18,0.3949,6722.26,921.42,963.4,8607.08,2344.78,15501.52,93.7,19.6,0.612
ENT0138,2025-10-06,41,10649.95,5126.81,5523.14,80,17,0.3897,6555.25,1008.95,963.4,8527.61,2122.35,16235.36,94.75,30.4,0.821
ENT0138,2025-10-13,42,10669.41,5060.55,5608.86,82,15,0.3748,6588.3,1056.68,963.4,8608.38,2061.03,17156.3,95.97,15.7,1.007
ENT0138,2025-10-20,43,12391.46,5600.2,6791.26,98,22,0.4129,7722.27,902.6,963.4,9588.27,2803.19,18450.63,99.56,14.1,1.146
ENT0138,2025-10-27,44,7876.59,3683.95,4192.64,58,13,0.3695,4909.74,1033.16,963.4,6906.31,970.28,18326.93,99.65,22.9,1.219
ENT0138,2025-11-03,45,11639.1,5185.53,6453.57,92,17,0.3844,7242.56,928.07,963.4,9134.04,2505.06,19452.24,98.97,15.5,1.198
ENT0138,2025-11-10,46,8177.17,3502.85,4674.32,64,16,0.374,5097.27,930.22,963.4,6990.89,1186.28,19280.38,99.67,2.6,1.057
ENT0138,2025-11-17,47,10605.34,5036.84,5568.51,78,17,0.3777,6621.35,995.25,963.4,8580.01,2025.34,19988.01,100.3,0.0,0.808
ENT0138,2025-11-24,48,7361.07,3330.56,4030.51,59,14,0.3981,4588.83,902.69,963.4,6454.93,906.14,19478.81,99.69,0.0,0.522
ENT0138,2025-12-01,49,7252.02,3392.42,3859.6,61,12,0.3946,4506.22,983.02,963.4,6452.64,799.38,18880.94,98.41,4.3,0.282
ENT0138,2025-12-08,50,7363.73,3646.48,3717.24,56,12,0.3454,4605.85,980.65,963.4,6549.91,813.82,18301.31,101.03,0.2,0.134
ENT0138,2025-12-15,51,7456.08,3019.96,4436.13,61,15,0.3611,4665.66,950.56,963.4,6579.62,876.46,17617.96,101.21,0.0,0.082
ENT0138,2025-12-22,52,8140.46,3808.21,4332.26,59,14,0.3982,5079.03,948.73,963.4,6991.16,1149.31,17429.8,100.03,9.1,0.119
ENT0138,2025-12-29,1,9333.89,4008.49,5325.41,79,19,0.3555,5834.38,928.79,963.4,7726.58,1607.32,17359.81,100.77,0.0,0.205
ENT0138,2026-01-05,2,12622.1,5730.52,6891.58,101,17,0.3614,7878.77,989.14,963.4,9831.31,2790.79,18310.13,100.21,13.9,0.251
ENT0138,2026-01-12,3,7293.58,3197.55,4096.03,59,13,0.3885,4543.72,935.67,963.4,6442.8,850.79,17520.98,99.43,0.6,0.201
ENT0138,2026-01-19,4,8026.94,4005.15,4021.79,60,15,0.4011,5002.31,1008.59,963.4,6974.3,1052.63,17308.82,99.56,10.8,0.103
ENT0138,2026-01-26,5,7599.4,3651.07,3948.33,62,14,0.3986,4710.72,1010.18,963.4,6684.31,915.09,17171.37,97.46,2.2,0.035
ENT0138,2026-02-02,6,6321.21,2975.21,3346.0,51,12,0.3494,3916.52,887.06,963.4,5766.99,554.23,16816.04,97.28,5.9,0.016
ENT0138,2026-02-09,7,5494.56,2334.39,3160.17,45,12,0.3762,3418.46,892.95,963.4,5274.81,219.75,16292.48,98.9,0.0,0.042
ENT0138,2026-02-16,8,6797.45,3111.64,3685.81,58,17,0.374,4228.04,945.17,963.4,6136.62,660.83,16129.8,98.81,0.0,0.124
ENT0138,2026-02-23,9,7586.74,3504.86,4081.88,57,13,0.3696,4705.88,910.18,963.4,6579.46,1007.28,16055.11,97.71,3.4,0.242
ENT0138,2026-03-02,10,7982.6,3893.36,4089.24,67,12,0.3501,4935.8,921.7,963.4,6820.9,1161.7,15662.67,96.49,7.0,0.307
ENT0138,2026-03-09,11,6560.74,3071.28,3489.46,54,14,0.409,4045.17,915.82,963.4,5924.4,636.34,15140.55,95.4,1.9,0.26
ENT0138,2026-03-16,12,7781.71,3687.59,4094.12,56,14,0.3794,4787.01,1050.47,963.4,6800.88,980.83,15029.02,94.53,0.0,0.171
ENT0138,2026-03-23,13,7868.72,3247.85,4620.87,68,13,0.3621,4828.1,1010.22,963.4,6801.73,1066.99,15033.47,93.56,0.0,0.138
ENT0138,2026-03-30,14,7039.84,3633.53,3406.31,52,15,0.3888,4325.7,914.66,963.4,6203.76,836.07,14985.54,94.1,0.0,0.179
ENT0138,2026-04-06,15,9711.12,4420.67,5290.44,76,17,0.3782,5929.18,866.29,963.4,7758.87,1952.25,15862.73,91.73,0.0,0.255
ENT0138,2026-04-13,16,6340.27,2993.63,3346.64,50,12,0.3984,3877.19,927.19,963.4,5767.79,572.48,15564.64,92.31,12.1,0.323
ENT0138,2026-04-20,17,9007.49,4604.31,4403.17,66,13,0.3718,5497.44,894.76,963.4,7355.6,1651.88,16057.1,91.59,22.5,0.35
ENT0138,2026-04-27,18,8183.64,4289.22,3894.42,67,16,0.3729,4997.16,988.41,963.4,6948.98,1234.67,16112.16,91.77,21.1,0.323
ENT0138,2026-05-04,19,8520.91,4267.16,4253.74,64,14,0.3822,5183.42,956.84,963.4,7103.67,1417.23,16397.08,90.39,14.2,0.254
ENT0138,2026-05-11,20,8574.03,4403.87,4170.16,62,16,0.3955,5235.61,926.91,963.4,7125.92,1448.11,16597.75,91.78,34.5,0.17
ENT0138,2026-05-18,21,8094.77,4320.28,3774.49,60,15,0.3621,4961.69,949.93,963.4,6875.02,1219.75,16594.74,93.18,43.6,0.097
ENT0138,2026-05-25,22,5180.98,2223.02,2957.96,33,13,0.3537,3185.72,900.47,963.4,5049.6,131.38,15896.82,94.36,67.1,0.047
ENT0138,2026-06-01,23,6798.31,3623.3,3175.02,47,14,0.397,4163.37,942.91,963.4,6069.69,728.63,15605.67,92.85,56.4,0.02
ENT0138,2026-06-08,24,7291.2,3214.16,4077.04,61,15,0.3975,4479.63,1035.09,963.4,6478.12,813.08,15606.59,94.06,73.6,0.011
ENT0138,2026-06-15,25,6904.2,3417.5,3486.7,47,14,0.3979,4251.05,921.79,963.4,6136.24,767.96,15410.3,94.87,96.8,0.022
ENT0138,2026-06-22,26,5347.21,2760.54,2586.66,43,8,0.4036,3280.33,958.74,963.4,5202.47,144.74,14760.17,93.49,98.9,0.062
ENT0138,2026-06-29,27,4946.04,2342.15,2603.89,36,9,0.4076,3038.06,917.34,963.4,4918.8,27.24,14072.55,93.97,107.9,0.12
ENT0138,2026-07-06,28,6420.97,3183.45,3237.52,54,11,0.439,3954.26,916.59,963.4,5834.26,586.71,13824.95,94.95,111.6,0.15
ENT0138,2026-07-13,29,5967.42,2419.89,3547.53,46,10,0.4213,3687.14,994.35,963.4,5644.89,322.53,13398.96,96.21,116.9,0.12
ENT0139,2024-07-22,30,18470.8,2956.01,15514.8,38,73,0.1446,10118.47,2559.77,3604.65,16282.89,2187.92,64448.89,96.38,74.3,0.062
ENT0139,2024-07-29,31,22178.57,4787.2,17391.37,40,81,0.1382,12172.01,2397.59,3604.65,18174.25,4004.31,51535.8,98.17,70.1,0.021
ENT0139,2024-08-05,32,19771.76,4257.8,15513.96,41,76,0.1396,10842.08,2616.11,3604.65,17062.84,2708.91,45042.32,97.36,74.1,0.005
ENT0139,2024-08-12,33,22246.38,5130.28,17116.1,45,80,0.18,12214.03,2517.66,3604.65,18336.35,3910.03,42995.34,98.56,70.4,0.004
ENT0139,2024-08-19,34,21602.43,5130.7,16471.73,34,82,0.182,11872.96,2370.05,3604.65,17847.66,3754.77,42090.7,99.6,64.3,0.011
ENT0139,2024-08-26,35,18817.03,4036.79,14780.25,37,75,0.1445,10343.02,2490.29,3604.65,16437.96,2379.07,40839.69,99.69,57.5,0.029
ENT0139,2024-09-02,36,21120.04,5771.74,15348.3,36,78,0.1407,11618.07,2477.57,3604.65,17700.29,3419.76,40803.09,100.48,58.7,0.066
ENT0139,2024-09-09,37,21031.53,5576.81,15454.72,37,79,0.1486,11569.88,2656.68,3604.65,17831.2,3200.32,40750.73,100.52,35.8,0.135
ENT0139,2024-09-16,38,22719.29,5446.33,17272.95,37,83,0.1164,12491.73,2505.14,3604.65,18601.52,4117.77,41488.09,99.99,35.0,0.25
ENT0139,2024-09-23,39,24394.68,5849.25,18545.42,49,83,0.1788,13416.77,2428.65,3604.65,19450.06,4944.61,42386.1,100.28,35.7,0.412
ENT0139,2024-09-30,40,22335.74,5972.0,16363.74,43,82,0.1696,12276.23,2286.44,3604.65,18167.32,4168.43,42606.04,99.62,30.7,0.612
ENT0139,2024-10-07,41,29773.21,7026.68,22746.53,53,95,0.1283,16380.24,2453.45,3604.65,22438.34,7334.87,44750.13,100.61,9.5,0.821
ENT0139,2024-10-14,42,29316.38,5882.37,23434.01,51,93,0.1287,16115.33,2679.12,3604.65,22399.1,6917.28,46210.4,99.77,11.8,1.007
ENT0139,2024-10-21,43,27419.09,6503.32,20915.76,54,92,0.1863,15092.32,2585.02,3604.65,21281.99,6137.1,47240.98,101.09,18.3,1.146
ENT0139,2024-10-28,44,28456.08,6631.2,21824.87,49,93,0.17,15647.07,2418.56,3604.65,21670.28,6785.8,48593.11,100.06,10.5,1.219
ENT0139,2024-11-04,45,26649.05,6666.28,19982.77,47,88,0.1901,14648.11,2503.72,3604.65,20756.47,5892.58,49237.28,99.7,6.4,1.198
ENT0139,2024-11-11,46,38366.78,8185.76,30181.02,68,106,0.138,21078.1,2536.17,3604.65,27218.91,11147.87,53192.09,99.19,2.3,1.057
ENT0139,2024-11-18,47,28828.82,6345.24,22483.57,50,94,0.1896,15865.71,2732.23,3604.65,22202.59,6626.23,53346.45,100.93,0.2,0.808
ENT0139,2024-11-25,48,27447.13,7932.54,19514.59,53,89,0.1347,15112.36,2526.78,3604.65,21243.78,6203.35,53684.12,101.4,3.4,0.522
ENT0139,2024-12-02,49,28419.3,7376.2,21043.1,53,91,0.1569,15643.47,2459.9,3604.65,21708.02,6711.28,53957.65,101.13,0.0,0.282
ENT0139,2024-12-09,50,30944.36,7789.55,23154.81,55,96,0.1191,17042.0,2570.39,3604.65,23217.04,7727.32,54663.08,101.64,0.4,0.134
ENT0139,2024-12-16,51,20810.94,5206.75,15604.18,34,78,0.1437,11430.32,2607.24,3604.65,17642.21,3168.73,52376.82,98.94,0.9,0.082
ENT0139,2024-12-23,52,21560.56,5632.27,15928.29,40,83,0.1577,11838.53,2623.82,3604.65,18067.0,3493.56,50951.78,98.64,0.0,0.119
ENT0139,2024-12-30,1,21124.26,5783.99,15340.27,38,81,0.1457,11623.13,2621.29,3604.65,17849.07,3275.19,49774.44,100.72,3.3,0.205
ENT0139,2025-01-06,2,23351.71,5183.08,18168.62,46,86,0.1667,12845.89,2810.98,3604.65,19261.52,4090.19,48422.97,100.5,17.5,0.251
ENT0139,2025-01-13,3,19369.8,5083.19,14286.61,33,77,0.1378,10651.61,2377.42,3604.65,16633.68,2736.12,46367.96,100.14,0.0,0.201
ENT0139,2025-01-20,4,26163.17,7408.46,18754.72,50,88,0.1541,14389.75,2509.03,3604.65,20503.43,5659.74,46650.4,100.31,2.0,0.103
ENT0139,2025-01-27,5,23376.7,6443.04,16933.66,42,80,0.1474,12864.15,2523.86,3604.65,18992.66,4384.04,45795.84,100.85,0.0,0.035
ENT0139,2025-02-03,6,21379.49,4930.24,16449.25,41,80,0.1471,11730.25,2368.29,3604.65,17703.19,3676.3,44266.22,97.9,3.5,0.016
ENT0139,2025-02-10,7,18852.05,5399.7,13452.35,41,73,0.1701,10316.54,2388.32,3604.65,16309.51,2542.54,42862.48,95.38,0.4,0.042
ENT0139,2025-02-17,8,26611.97,7649.06,18962.91,48,86,0.14,14557.85,2492.96,3604.65,20655.45,5956.52,44158.16,95.04,4.8,0.124
ENT0139,2025-02-24,9,22616.0,6117.7,16498.3,50,83,0.1503,12353.68,2479.65,3604.65,18437.98,4178.02,44027.64,93.65,7.4,0.242
ENT0139,2025-03-03,10,29494.67,7857.11,21637.56,54,91,0.1443,16126.62,2461.08,3604.65,22192.35,7302.33,45819.33,94.56,1.6,0.307
ENT0139,2025-03-10,11,23122.9,7005.07,16117.83,38,81,0.1859,12630.49,2308.54,3604.65,18543.67,4579.22,45683.04,93.64,7.6,0.26
ENT0139,2025-03-17,12,23369.04,7082.24,16286.8,49,82,0.153,12728.13,2387.57,3604.65,18720.34,4648.69,45386.7,90.98,0.0,0.171
ENT0139,2025-03-24,13,19800.63,6267.47,13533.16,44,76,0.1532,10762.48,2454.02,3604.65,16821.15,2979.49,44173.47,89.13,11.4,0.138
ENT0139,2025-03-31,14,26315.54,9680.25,16635.29,45,88,0.148,14249.63,2493.88,3604.65,20348.15,5967.39,45371.01,85.82,4.9,0.179
ENT0139,2025-04-07,15,19709.97,6415.41,13294.56,33,77,0.1621,10665.25,2561.09,3604.65,16830.99,2878.98,44593.46,85.22,10.3,0.255
ENT0139,2025-04-14,16,26554.91,7682.52,18872.4,52,89,0.1451,14360.73,2491.02,3604.65,20456.4,6098.52,45668.44,84.72,0.0,0.323
ENT0139,2025-04-21,17,28568.56,10044.22,18524.34,55,89,0.1442,15437.45,2440.78,3604.65,21482.87,7085.69,47055.72,84.06,2.5,0.35
ENT0139,2025-04-28,18,20220.5,6250.36,13970.14,34,79,0.1442,10938.38,2568.9,3604.65,17111.93,3108.57,45125.95,84.98,11.0,0.323
ENT0139,2025-05-05,19,26146.49,8158.53,17987.95,45,86,0.1545,14162.76,2556.1,3604.65,20323.5,5822.98,45746.52,86.11,13.2,0.254
ENT0139,2025-05-12,20,26676.05,7875.65,18800.4,50,87,0.1749,14446.26,2408.91,3604.65,20459.81,6216.24,46464.75,85.91,18.7,0.17
ENT0139,2025-05-19,21,23056.03,7892.61,15163.43,42,85,0.1468,12454.72,2783.54,3604.65,18842.9,4213.13,46185.23,83.79,27.8,0.097
ENT0139,2025-05-26,22,23214.69,7404.28,15810.41,45,82,0.1269,12551.69,2251.41,3604.65,18407.75,4806.94,46037.82,84.55,15.4,0.047
ENT0139,2025-06-02,23,22141.52,7911.52,14229.99,43,82,0.1234,11982.43,2608.44,3604.65,18195.51,3946.01,45785.32,85.32,36.9,0.02
ENT0139,2025-06-09,24,21339.2,7498.5,13840.7,43,80,0.2112,11556.45,2640.58,3604.65,17801.67,3537.53,45090.12,85.93,36.3,0.011
ENT0139,2025-06-16,25,19011.23,5919.26,13091.96,27,75,0.1367,10312.23,2657.74,3604.65,16574.62,2436.61,43545.09,87.32,40.1,0.022
ENT0139,2025-06-23,26,21499.48,6684.3,14815.18,47,78,0.1911,11651.54,2564.81,3604.65,17820.99,3678.48,43513.78,86.55,37.1,0.062
ENT0139,2025-06-30,27,21218.71,7420.09,13798.62,41,79,0.1483,11533.82,2356.4,3604.65,17494.87,3723.84,43097.99,89.17,52.9,0.12
ENT0139,2025-07-07,28,27487.39,10512.08,16975.31,49,92,0.1339,14933.73,2782.19,3604.65,21320.57,6166.83,44143.5,88.72,38.5,0.15
ENT0139,2025-07-14,29,21704.44,8242.38,13462.07,40,79,0.1515,11810.8,2357.13,3604.65,17772.57,3931.87,43445.69,90.16,58.8,0.12
ENT0139,2025-07-21,30,21465.74,8510.79,12954.96,42,79,0.1656,11666.04,2391.42,3604.65,17662.1,3803.64,42960.73,89.02,46.6,0.062
ENT0139,2025-07-28,31,21493.72,7708.55,13785.17,41,80,0.1485,11677.42,2455.94,3604.65,17738.0,3755.72,42651.39,88.72,55.2,0.021
ENT0139,2025-08-04,32,22077.45,8473.67,13603.78,42,80,0.141,12026.2,2368.1,3604.65,17998.94,4078.5,42686.91,91.09,52.3,0.005
ENT0139,2025-08-11,33,19258.56,7579.69,11678.87,35,74,0.1218,10496.11,2369.08,3604.65,16469.84,2788.72,42103.88,91.57,56.9,0.004
ENT0139,2025-08-18,34,23541.34,9948.7,13592.64,50,83,0.1405,12853.96,2413.18,3604.65,18871.79,4669.56,42847.79,93.27,44.9,0.011
ENT0139,2025-08-25,35,21330.34,8053.21,13277.13,41,79,0.1611,11659.72,2288.52,3604.65,17552.89,3777.45,42789.41,94.32,37.1,0.029
ENT0139,2025-09-01,36,23738.85,8470.04,15268.82,48,81,0.1221,12985.24,2536.56,3604.65,19126.44,4612.41,42813.27,94.97,33.2,0.066
ENT0139,2025-09-08,37,20375.33,8268.98,12106.35,46,78,0.1443,11172.47,2467.03,3604.65,17244.14,3131.19,42075.13,97.31,38.7,0.135
ENT0139,2025-09-15,38,23288.52,7785.68,15502.84,47,85,0.1583,12775.9,2490.6,3604.65,18871.14,4417.38,42503.49,97.77,29.3,0.25
ENT0139,2025-09-22,39,29636.14,12131.12,17505.02,56,88,0.1769,16235.01,2557.47,3604.65,22397.13,7239.01,44669.03,96.38,19.0,0.412
ENT0139,2025-09-29,40,33550.66,14091.59,19459.07,55,100,0.1308,18373.86,2505.57,3604.65,24484.08,9066.58,47443.23,96.09,15.6,0.612
